"","ID_W","idind","ID_I","origsm","OCCUP08","diplom","H5","H6","age","J1_1_1","J1_1_2","J1_1_3","J1_1_6","J1_1_7","J1_1_9","J2COD08","J6_1","J6_2","J10","J13","J13_1","J21B","J21_1_1","J21_1_2","J21_1_3","J21_1_4","J21_1_5","J21_1_6","J21_1_7","J21_1_8","J21_1_9","J211_10","J211_12","J211_11","J21_3","J23","J24","J25","J26","J60","J66_1","J72_17","J73","J79_1_5","J791_11"
"21760",20,7318,105016203,1,8,3,1,1991,20,2,2,4,NA,NA,NA,8212,NA,48,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,4000,5,NA,2,NA,NA
"21761",21,7318,105016203,1,8,3,1,1991,21,3,3,NA,NA,NA,NA,8131,NA,48,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,0,3,NA,2,NA,NA
"21762",22,7318,105016203,1,5,3,1,1991,22,3,3,3,NA,NA,NA,5153,NA,48,7500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500,NA,NA,2,NA,NA
"21763",23,7318,105016203,1,7,3,1,1991,23,2,2,NA,NA,NA,NA,7512,NA,60,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,0,NA,NA,2,NA,NA
"21764",24,7318,105016203,1,7,3,1,1991,24,3,3,3,NA,NA,NA,7111,NA,48,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,20000,3,NA,2,NA,NA
"21765",25,7318,105016203,1,8,3,1,1991,25,1,1,1,NA,NA,NA,8114,NA,40,28000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,28000,1,NA,2,NA,NA
"21766",26,7318,105016203,1,8,3,1,1991,26,1,1,4,NA,NA,NA,8114,NA,40,23000,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,23000,3,NA,2,NA,NA
"21767",27,7318,105016203,1,7,3,1,1991,27,1,1,4,NA,NA,NA,7114,NA,40,25000,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,25000,3,NA,2,NA,NA
"21768",28,7318,105016203,1,NA,4,1,1991,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,2,NA,NA
"21769",5,7377,10511601,1,8,4,2,1959,35,NA,NA,NA,NA,NA,NA,8344,NA,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,0,NA,NA,2,NA,NA
"21770",6,7377,105081201,1,NA,5,2,1959,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852000,NA,4,2,NA,NA
"21771",7,7377,105081201,1,8,4,2,1959,37,NA,NA,NA,NA,NA,NA,8344,8,NA,2e+06,230,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2720000,NA,4,2,NA,NA
"21772",8,7377,105081201,1,5,5,2,1959,39,NA,NA,NA,NA,NA,NA,5211,12,84,2500,2,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2500,NA,4,2,NA,NA
"21773",9,7377,105081201,1,5,3,2,1959,41,NA,NA,NA,NA,NA,NA,5211,8,56,1500,2,1993,NA,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,2,2,1,2,1500,4,4,2,NA,NA
"21774",10,7377,105081201,1,5,3,2,1959,42,NA,NA,NA,NA,NA,NA,5211,NA,84,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3,4,2,NA,NA
"21775",11,7377,105081201,1,5,3,2,1959,43,1,3,4,NA,NA,NA,5211,NA,84,5300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5300,3,4,2,NA,NA
"21776",12,7377,105081201,1,5,4,2,1959,44,2,5,4,NA,NA,NA,5211,NA,56,3500,10,NA,NA,2,2,2,2,2,2,2,2,2,NA,2,NA,NA,2,2,1,2,3500,4,4,2,NA,NA
"21777",13,7377,105081201,1,1,4,2,1959,45,1,1,4,NA,NA,NA,1324,NA,40,7000,150,NA,NA,1,1,1,2,2,2,2,2,2,NA,2,2,2,2,2,1,2,7000,3,4,2,NA,NA
"21778",14,7377,105081201,1,1,4,2,1959,46,1,1,3,NA,NA,NA,1324,NA,35,10000,130,NA,NA,1,1,1,2,NA,2,2,2,1,NA,1,2,2,2,2,1,2,13000,2,4,2,NA,NA
"21779",15,7377,1050801201,1,1,4,2,1959,47,1,4,4,NA,NA,NA,1324,NA,40,11000,150,NA,30,1,1,1,2,2,2,2,NA,1,NA,2,2,2,2,2,1,2,14000,3,4,2,3,2
"21780",16,7377,1050801201,0,1,4,2,1959,48,3,2,5,NA,NA,NA,1324,NA,40,10000,200,NA,21,1,1,1,2,2,2,2,2,2,NA,2,2,2,2,2,1,2,10000,4,4,2,NA,NA
"21781",17,7377,1050801201,0,1,4,2,1959,49,1,5,5,NA,NA,NA,1324,NA,40,12000,20,NA,28,1,1,1,2,2,2,2,2,2,NA,2,2,2,2,2,1,2,12000,3,4,2,NA,NA
"21782",18,7377,10514101,0,1,4,2,1959,50,3,3,5,2,5,2,1324,NA,35,11800,150,NA,28,1,1,1,2,2,2,2,2,1,NA,2,2,2,2,2,1,2,11800,5,NA,1,1,1
"21783",19,7377,105014101,0,1,3,2,1959,51,2,3,4,NA,NA,NA,1324,NA,35,15000,80,NA,28,1,1,1,2,2,2,2,2,1,NA,2,2,2,2,2,1,2,24000,3,NA,1,NA,NA
"21784",20,7377,105014101,0,1,3,2,1959,52,5,5,5,NA,NA,NA,1324,NA,40,11500,10,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,21700,4,NA,1,NA,NA
"21785",21,7377,105014101,0,5,3,2,1959,53,3,3,3,NA,NA,NA,5211,NA,30,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22000,5,NA,1,NA,NA
"21786",22,7377,105014101,0,4,4,2,1959,54,3,2,3,NA,NA,NA,4323,NA,40,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,22330,3,NA,1,NA,NA
"21787",23,7377,105014101,0,4,4,2,1959,55,2,2,3,NA,NA,NA,4222,NA,40,10000,50,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,23000,3,NA,1,NA,NA
"21788",24,7377,105014101,0,3,4,2,1959,56,1,1,1,NA,NA,NA,3313,NA,45,20000,15,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,35000,2,NA,1,NA,NA
"21789",25,7377,105014101,0,3,4,2,1959,57,1,1,3,NA,NA,NA,3313,NA,36,20000,25,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,34300,3,NA,1,NA,NA
"21790",26,7377,105014101,0,3,4,2,1959,58,1,3,4,NA,NA,NA,3313,NA,32,20000,20,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,34000,3,NA,1,NA,NA
"21791",27,7377,105014101,0,3,4,2,1959,59,2,3,4,NA,NA,NA,3313,NA,40,26000,30,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,42200,3,NA,1,NA,NA
"21792",28,7377,105014101,0,4,4,2,1959,60,2,3,4,NA,NA,NA,4311,NA,35,26000,40,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,43000,3,NA,1,NA,NA
"21793",5,7393,10600701,1,NA,2,2,1932,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,NA,NA,1,NA,NA
"21794",6,7393,106010701,1,NA,2,2,1932,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216000,NA,7,1,NA,NA
"21795",7,7393,106010701,1,NA,2,2,1932,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300043,NA,7,1,NA,NA
"21796",8,7393,106010701,1,NA,2,2,1932,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,2,1,NA,NA
"21797",9,7393,106010701,1,NA,2,2,1932,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824,5,5,1,NA,NA
"21798",10,7393,106010701,1,NA,2,2,1932,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,5,5,1,NA,NA
"21799",11,7393,106010701,1,NA,2,2,1932,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,5,5,1,NA,NA
"21800",12,7393,106010701,1,NA,2,2,1932,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,5,5,1,NA,NA
"21801",13,7393,106010701,0,NA,2,2,1932,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200,4,5,1,NA,NA
"21802",14,7393,106010701,0,NA,2,2,1932,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670,4,5,1,NA,NA
"21803",15,7393,1060100701,0,NA,2,2,1932,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2977,4,5,1,5,5
"21804",16,7393,1060100701,0,NA,3,2,1932,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3330,3,5,1,NA,NA
"21805",17,7393,1060100701,0,NA,3,2,1932,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4551,3,5,1,NA,NA
"21806",18,7393,10600701,0,NA,2,2,1932,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5433,4,NA,1,3,4
"21807",19,7393,106000701,0,NA,2,2,1932,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8550,1,NA,1,NA,NA
"21808",20,7393,106000701,0,NA,2,2,1932,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8885,4,NA,1,NA,NA
"21809",21,7393,106000701,0,NA,2,2,1932,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13100,1,NA,1,NA,NA
"21810",22,7393,106000701,0,NA,2,2,1932,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16578,3,NA,1,NA,NA
"21811",23,7393,106000701,0,NA,2,2,1932,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16578,3,NA,1,NA,NA
"21812",24,7393,106000701,0,NA,2,2,1932,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18573,3,NA,1,NA,NA
"21813",25,7393,106000701,0,NA,2,2,1932,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24173,3,NA,1,NA,NA
"21814",26,7393,106000701,0,NA,2,2,1932,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22000,2,NA,1,NA,NA
"21815",27,7393,106000701,0,NA,2,2,1932,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,3,NA,1,NA,NA
"21816",28,7393,106000701,0,NA,2,2,1932,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26298,2,NA,1,NA,NA
"21817",5,7472,10603102,1,NA,2,1,1980,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA
"21818",6,7472,106030902,1,NA,3,1,1980,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,2,NA,NA
"21819",7,7472,106030902,1,NA,3,1,1980,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,2,NA,NA
"21820",8,7472,106030902,1,NA,3,1,1980,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,2,NA,NA
"21821",9,7472,106030902,1,3,4,1,1980,20,NA,NA,NA,NA,NA,NA,3513,8,40,496,NA,1973,NA,1,1,NA,2,1,NA,2,2,1,2,NA,NA,NA,1,2,2,2,516,5,1,2,NA,NA
"21822",10,7472,106030902,1,3,3,1,1980,21,NA,NA,NA,NA,NA,NA,3514,NA,48,3000,20,NA,NA,1,2,NA,1,2,2,2,2,2,2,NA,NA,NA,2,2,1,2,3000,4,1,2,NA,NA
"21823",11,7472,106030902,1,3,3,1,1980,22,4,2,4,NA,NA,NA,3514,NA,54,5600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5750,5,1,2,NA,NA
"21824",12,7472,106030902,1,NA,5,1,1980,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,5,1,2,NA,NA
"21825",13,7472,106030902,1,2,4,1,1980,24,2,3,3,NA,NA,NA,2522,NA,55,7000,300,NA,NA,1,1,NA,NA,NA,NA,2,1,NA,NA,NA,2,2,2,2,1,2,7000,3,2,2,NA,NA
"21826",14,7472,106030902,1,2,4,1,1980,25,2,4,4,NA,NA,NA,2522,NA,40,10000,400,NA,NA,1,2,NA,2,2,2,2,1,2,NA,2,2,2,2,2,1,2,10000,5,2,2,NA,NA
"21827",15,7472,1060300902,1,2,3,1,1980,26,2,3,4,NA,NA,NA,2522,NA,45,3500,200,NA,14,1,2,NA,NA,NA,NA,2,1,2,NA,2,2,2,2,2,1,2,3500,4,2,2,2,3
"21828",16,7472,1060300902,1,3,3,1,1980,27,2,2,4,NA,NA,NA,3511,NA,40,10000,100,NA,NA,1,1,1,NA,NA,2,2,2,1,NA,1,2,2,2,2,1,2,10000,4,2,2,NA,NA
"21829",17,7472,1060300902,1,2,3,1,1980,28,1,1,2,NA,NA,NA,2522,NA,40,15000,500,NA,NA,1,1,1,2,2,2,2,1,2,NA,2,2,2,2,2,1,2,15000,3,2,2,NA,NA
"21830",18,7472,10604602,1,2,4,1,1980,29,2,2,3,2,3,2,2522,NA,40,15000,NA,NA,28,1,1,1,NA,NA,2,NA,1,2,NA,2,2,2,2,2,1,2,15000,3,NA,2,3,3
"21831",19,7472,106004602,1,2,4,1,1980,30,3,3,3,NA,NA,NA,2522,NA,40,NA,800,NA,28,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,1,2,0,3,NA,2,NA,NA
"21832",20,7472,106004602,1,7,4,1,1980,31,1,1,2,NA,NA,NA,7531,NA,40,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,25000,2,NA,2,NA,NA
"21833",21,7472,106004602,1,2,3,1,1980,32,1,1,2,NA,NA,NA,2522,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,15000,5,NA,2,NA,NA
"21834",22,7472,106004602,1,2,4,1,1980,33,2,2,2,NA,NA,NA,2522,NA,40,30000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,30000,4,NA,2,NA,NA
"21835",23,7472,106004602,1,2,4,1,1980,34,3,2,4,NA,NA,NA,2522,NA,40,30000,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,30000,2,NA,2,NA,NA
"21836",24,7472,106004602,1,2,4,1,1980,35,3,3,4,NA,NA,NA,2521,NA,45,25000,100,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,25000,5,NA,2,NA,NA
"21837",25,7472,106004602,1,2,4,1,1980,36,2,2,4,NA,NA,NA,2522,NA,45,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,60000,4,NA,2,NA,NA
"21838",26,7472,106004602,1,2,5,1,1980,37,2,2,5,NA,NA,NA,2522,NA,40,10000,20,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,25000,4,NA,2,NA,NA
"21839",27,7472,106004602,1,NA,5,1,1980,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,5,NA,2,NA,NA
"21840",28,7472,106004602,1,2,5,1,1980,39,2,2,3,NA,NA,NA,2522,NA,40,30000,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,30000,3,NA,2,NA,NA
"21841",5,7474,10603201,1,1,6,2,1947,46,NA,NA,NA,NA,NA,NA,1345,NA,NA,248000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,248000,NA,NA,2,NA,NA
"21842",6,7474,106031001,1,1,6,2,1947,47,NA,NA,NA,NA,NA,NA,1345,9,NA,830000,85,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,830000,NA,7,2,NA,NA
"21843",7,7474,106031001,1,1,6,2,1948,48,NA,NA,NA,NA,NA,NA,1345,9,NA,1300000,67,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1300000,NA,7,1,NA,NA
"21844",8,7474,106031001,1,2,6,2,1948,50,NA,NA,NA,NA,NA,NA,2330,6,36,400,70,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,796,NA,2,1,NA,NA
"21845",9,7474,106031001,1,2,6,2,1948,52,NA,NA,NA,NA,NA,NA,2330,6,20,902,70,1945,NA,1,1,1,2,1,2,2,2,NA,2,NA,NA,NA,1,2,2,2,1465,5,2,1,NA,NA
"21846",10,7474,106031001,1,2,6,2,1948,53,NA,NA,NA,NA,NA,NA,2330,NA,40,1500,70,1945,NA,1,1,1,2,1,2,2,2,1,2,NA,NA,NA,1,2,2,2,2102,4,2,1,NA,NA
"21847",11,7474,106031001,1,2,6,2,1948,54,2,2,4,NA,NA,NA,2330,NA,35,2996,65,1972,NA,1,1,1,2,1,2,2,2,1,1,NA,NA,NA,1,2,2,2,4456,4,2,1,NA,NA
"21848",12,7474,106031001,1,NA,6,2,1948,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,4,2,1,NA,NA
"21849",13,7474,106031001,1,2,6,2,1948,56,2,2,2,NA,NA,NA,2330,NA,8,1230,30,NA,NA,1,1,1,2,2,2,2,2,2,NA,2,2,2,1,2,2,2,3570,4,2,1,NA,NA
"21850",14,7474,106031001,1,2,6,2,1948,57,2,2,4,NA,NA,NA,2330,NA,8,1300,35,NA,NA,1,1,1,2,2,2,2,2,2,NA,2,2,2,1,2,2,2,4024,4,2,1,NA,NA
"21851",15,7474,1060301001,1,NA,6,2,1948,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3075,4,2,1,2,2
"21852",16,7474,1060301001,1,NA,6,2,1948,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,3,2,1,NA,NA
"21853",17,7474,1060301001,1,NA,6,2,1948,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500,3,2,1,NA,NA
"21854",18,7474,10604701,1,5,6,2,1948,61,3,2,2,2,2,2,5311,NA,30,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16700,3,NA,1,2,2
"21855",19,7474,106004701,1,NA,6,2,1948,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8400,3,NA,1,NA,NA
"21856",20,7474,106004701,1,NA,6,2,1948,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9350,4,NA,1,NA,NA
"21857",21,7474,106004701,1,NA,6,2,1948,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,5,NA,1,NA,NA
"21858",22,7474,106004701,1,NA,6,2,1947,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29470,4,NA,1,NA,NA
"21859",23,7474,106004701,1,NA,6,2,1947,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12011,4,NA,1,NA,NA
"21860",24,7474,106004701,1,NA,6,2,1948,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13000,3,NA,1,NA,NA
"21861",25,7474,106004701,1,2,6,2,1948,68,2,2,2,NA,NA,NA,2330,NA,15,10000,20,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,23300,3,NA,1,NA,NA
"21862",26,7474,106004701,1,2,6,2,1948,69,2,2,3,NA,NA,NA,2330,NA,15,10000,20,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,23800,2,NA,1,NA,NA
"21863",27,7474,106004701,1,NA,6,2,1948,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13500,3,NA,1,NA,NA
"21864",28,7474,106004701,1,NA,6,2,1948,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13400,3,NA,1,NA,NA
"21865",5,7533,10605401,1,1,6,2,1938,56,NA,NA,NA,NA,NA,NA,1349,NA,NA,180000,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,340500,NA,NA,1,NA,NA
"21866",6,7533,106051001,1,1,6,2,1938,57,NA,NA,NA,NA,NA,NA,1349,9,NA,350000,1200,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,630000,NA,7,1,NA,NA
"21867",7,7533,106051001,1,NA,6,2,1938,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780000,NA,7,1,NA,NA
"21868",8,7533,106051001,1,NA,6,2,1938,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,NA,2,1,NA,NA
"21869",9,7533,106051001,1,NA,6,2,1938,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738,5,2,1,NA,NA
